ID	DOCULECT	CLUSTERFORMAT	CLUSTERID	CONCEPT	IPA	METAGLOSS	MORPHEMES	OB_ATTESTED	OLD_BURMESE	ORIGINAL_CONCEPT	ORIGINAL_ENTRY	ORIGINAL_TAXNAME	PCOGSETS	PROSTRING	TOKENS	CONCEPTID	CONCEPT_VARIANTS	FORM_VARIANTS	HOMOPHONES	ID_BACK	CHECK	COGID
2834	Achang_Longchuan_C	0 0 1	520	to blow the trumpet	m̥ut⁵⁵	to blow	m̥ u t ⁵⁵	?	?	blow  (the trumpet)	m̥ut⁵⁵  | 544.41	Achang (Longchuan) JZ-Achang	1	CVcT	m̥ u t ⁵⁵	346				3063	-	600
2835	Achang_Luxi	0 0 1	520	to blow the trumpet	mut³¹	to blow	m u t ³¹	?	?	blow  (the trumpet)	mut³¹  | 1298.30	Achang (Luxi) JZ-Achang	1	CVcT	m u t ³¹	346				3064	-	600
2836	Atsi_C	0 0 1	520	to blow the trumpet	mut²¹	to blow	m u t ²¹	?	?	blow  (the trumpet)	mut²¹  | 1218.30	Atsi [Zaiwa] JZ-Zaiwa	1	CVcT	m u t ²¹	346				3067	-	600
2837	Atsi_D	0 0 1	520	to blow the trumpet	mᴜt²	to blow	m ᴜ t ²	?	?	blow  (the trumpet)	mᴜt²  | U.18	Atsi [Zaiwa] GHL-PPB	1	CVcT	m ᴜ t ²	346				3066	-	600
2838	Bola	0 0 1	520	to blow the trumpet	mɔt³¹	to blow	m ɔ t ³¹	?	?	blow  (the trumpet)	mɔt³¹  | 1218.32 | 1219.32	Bola (Luxi) TBL	1	CVcT	m ɔ t ³¹	346				3068	-	600
2839	Burmese_ZMYYC	0 0 1	520	to blow the trumpet	mhut	to blow	mʰ u t	?	mhut	blow  (the trumpet)	mhut  | 544.39	Burmese (Written) ZMYYC	1	CVc	mh u t	346				3069	-	600
2840	Hpun	2	522	to blow the trumpet	fú	to blow	f ú	?	?	blow  (the trumpet)	fú(ʔ)  | 190	Hpun (Northern) EJAH-Hpun	2	CV	f ú	346				3071	-	603
2841	Hpun_B	2	522	to blow the trumpet	fuʔ⁵	to blow	f u ʔ ⁵	?	?	blow  (the trumpet)	fuʔ⁵  | U.18	Hpun (Metjo) GHL-PPB	2	CVcT	f u ʔ ⁵	346				3070	-	603
2842	Lashi	0 0 1	520	to blow the trumpet	muːt³¹	to blow	m uː t ³¹	?	?	blow  (the trumpet)	muːt³¹  | 1218.33 | 1219.33	Leqi (Luxi) TBL	1	CVcT	m uː t ³¹	346				3075	-	600
2843	Lashi_B	0 0 1	520	to blow the trumpet	mu:t³¹	to blow	m u: t ³¹	?	?	blow  (the trumpet)	mu:t³¹  | 9.2.3	Lashi DQ-Lashi	1	CVcT	m uː t ³¹	346				3074	-	600
2844	Lashi_C	0 0 1	520	to blow the trumpet	mɔt³	to blow	m ɔ t ³	?	?	blow  (the trumpet)	mɔt³  | U.18	Lashi (Lachhe') GHL-PPB	1	CVcT	m ɔ t ³	346				3073	-	600
2845	Maru	0 0 1	520	to blow the trumpet	mat³¹	to blow	m a t ³¹	?	?	blow  (the trumpet)	mat³¹  | 1218.31  | 1219.31	Langsu (Luxi) TBL	1	CVcT	m a t ³¹	346				3072	-	600
2846	Xiandao_B	0 0 1	520	to blow the trumpet	m̥ut⁵⁵	to blow	m̥ u t ⁵⁵	?	?	blow  (the trumpet)	m̥ut⁵⁵  | 1689	Achang (Xiandao) DQ-Xiandao	1	CVcT	m̥ u t ⁵⁵	346				3065	-	600
2847	Achang_Lianghe	1	526	to boil	pɑʔ⁵⁵	to boil	p ɑ ʔ ⁵⁵	?	?	boil (v.i.) 2	pɑʔ⁵⁵  | 0477.27	Achang (Lianghe) JZ-Achang	1	CVcT	p ɑ ʔ ⁵⁵	347				3100	-	607
2848	Achang_Lianghe	3	524	to boil	tʂhɑu³¹	to boil	tʂʰ ɑ u ³¹	?	?	cook / boil v. 2	tʂhɑu³¹  | 0967.03	Achang (Lianghe) JZ-Achang	3	CVT	tʂh ɑu ³¹	347				3106	-	605
2849	Achang_Longchuan	2	527	to boil	su⁵⁵	to boil	s u ⁵⁵	?	?	boil (v.i.) 3	su⁵⁵  | 1462.28	Achang (Longchuan) TBL	2	CVT	s u ⁵⁵	347				3104	-	608
2850	Achang_Longchuan	3	524	to boil	ʐau⁵⁵	to boil	ʐ a u ⁵⁵	?	?	cook / boil v. 2	ʐau⁵⁵  | 1804.28	Achang (Longchuan) TBL	3	CVT	ʐ au ⁵⁵	347				3107	-	605
2851	Achang_Luxi	3	524	to boil	tsu³⁵	to boil	ts u ³⁵	?	?	boil (v.i.) 1	tsu³⁵  | 771.45	Achang (Luxi) JZ-Achang	3	CVT	ts u ³⁵	347				3095	-	605
2852	Achang_Luxi	3	524	to boil	tsau⁵¹	to boil	ts a u ⁵¹	?	?	cook / boil v. 2	tsau⁵¹  | 393.38	Achang (Luxi) JZ-Achang	3	CVT	ts au ⁵¹	347				3108	-	605
2853	Atsi	3	524	to boil	tsu̱⁵¹	to boil	ts u̱ ⁵¹	?	?	boil (v.i.) 1	tsu̱⁵¹  | 1462.30	Atsi [Zaiwa] TBL	3	CVT	ts u̱ ⁵¹	347				3096	-	605
2854	Atsi	4	525	to boil	tʃo̱ʔ⁵⁵	to boil	tʃ o̱ ʔ ⁵⁵	?	?	cook / boil v. 3	tʃo̱ʔ⁵⁵  | 1804.30	Atsi [Zaiwa] TBL	4	CVcT	tʃ o̱ ʔ ⁵⁵	347				3109	-	606
2855	Bola	3	524	to boil	tsu̱⁵⁵	to boil	ts u̱ ⁵⁵	?	?	boil (v.i.) 1	tsu̱⁵⁵  | 1462.32	Bola (Luxi) TBL	3	CVT	ts u̱ ⁵⁵	347				3097	-	605
2856	Bola	4	525	to boil	tʃaʔ⁵⁵	to boil	tʃ a ʔ ⁵⁵	?	?	cook / boil v. 3	tʃaʔ⁵⁵  | 1804.32	Bola (Luxi) TBL	4	CVcT	tʃ a ʔ ⁵⁵	347				3110	-	606
2857	Burmese_ZMYYC	3	524	to boil	chū	to boil	h s u ²	?	chū	boil (v.i.) 1	hsu²  | 771.39	Burmese (Written) ZMYYC	3	CV	ch ū	347				3098	-	605
2858	Burmese_ZMYYC	4	525	to boil	khyak	to boil	kʰ y a k	?	khyak	cook / boil v. 3	khyak  | 627.39	Burmese (Written) ZMYYC	4	CCVc	kh y a k	347				3111	-	606
2859	Hpun	1	526	to boil	pwáiʔ	to boil	p w á i ʔ	?	?	boil (v.i.) 2	pwáiʔ, pwái-ŋ  | 485	Hpun (Northern) EJAH-Hpun	1	CCVc	p w ái ʔ	347		pwáiʔ // pwái-ŋ		3101	-	607
2860	Lashi	1	526	to boil	pɔː⁵⁵	to boil	p ɔː ⁵⁵	?	?	boil (v.i.) 2	pɔː⁵⁵  | 1462.33	Leqi (Luxi) TBL	1	CVT	p ɔː ⁵⁵	347				3103	-	607
2861	Lashi	4	525	to boil	tʃa̱ːu⁵³	to boil	tʃ a̱ː u ⁵³	?	?	cook / boil v. 3	tʃa̱ːu⁵³  | 1804.33	Leqi (Luxi) TBL	4	CVT	tʃ a̱ːu ⁵³	347				3113	-	606
2862	Maru	3	524	to boil	tsa̱u³¹	to boil	ts a̱ u ³¹	?	?	boil (v.i.) 1	tsa̱u³¹  | 1462.31	Langsu (Luxi) TBL	3	CVT	ts a̱u ³¹	347				3099	-	605
2863	Maru	4	525	to boil	tʃɔ̱ʔ⁵⁵	to boil	tʃ ɔ̱ ʔ ⁵⁵	?	?	cook / boil v. 3	tʃɔ̱ʔ⁵⁵  | 1804.31	Langsu (Luxi) TBL	4	CVcT	tʃ ɔ̱ ʔ ⁵⁵	347				3112	-	606
2864	Maru_D	4	525	to boil	kˈyùk	to boil	k 'y ù k ?	?	?	boil	k'yùk?  | 33	Maru [Langsu] JO-PB	4	CCVcc	k y ù k	347				3094	-	606
2865	Xiandao	2	527	to boil	su⁵⁵	to boil	s u ⁵⁵	?	?	boil (v.i.) 3	su⁵⁵  | 1462.29	Achang (Xiandao) TBL	2	CVT	s u ⁵⁵	347				3105	-	608
2866	Achang_Lianghe	1	392	to break	pɛt⁵⁵	the rope	p ɛ t ⁵⁵	?	?	break (of rope etc.) v.i.	pɛt⁵⁵  | 660	Achang (Lianghe) JZ-Achang	1	CVcT	p ɛ t ⁵⁵	348				2299	-	420
2867	Achang_Luxi	1	392	to break	pət³¹	the rope	p ə t ³¹	?	?	break (of rope etc.) v.i.	pət³¹  | 96	Achang (Luxi) JZ-Achang	1	CVcT	p ə t ³¹	348				2300	-	420
2868	Bola_B	0 2 0	528	to breathe	saʔ⁵⁵	to breathe	?	?	?	breath, to breathe	saʔ⁵⁵  | 191	Bola DQ-Bola	2	CVcT	s a ʔ ⁵⁵	349				3115	-	609
2869	Hpun	1 2 3	528	to breathe	ăʃòʔ	to breathe	?	?	?	breath, to breathe	ăʃòʔ  | G.60	Hpun (Northern) EJAH-Hpun	1 2 3	VCVc	ă ◦ ʃ ò ʔ	349				3117	-	609
2870	Hpun	0 2 3	528	to breathe	ăʃòʔăʃeɪ	to breathe	s ɔ ʔ ⁵⁵ + ʃ ɛ̱: ³³	?	?	breathe	ăʃòʔ ăʃeɪ  | G.60	Hpun (Northern) EJAH-Hpun	2 3	VCVCVCV	ă ◦ ʃ ò ʔ ◦ ă ◦ ʃ eɪ	349				3118	-	609
2871	Hpun_B	1 2 0	528	to breathe	ăʃᴜʔ⁵	to breathe	ă + ʃ ò ʔ	?	?	breath, to breathe	ăʃᴜʔ⁵  | G.60	Hpun (Metjo) GHL-PPB	1 2	VCVcT	ă ◦ ʃ ᴜ ʔ ⁵	349				3116	-	609
2872	Lashi_B	0 2 3	528	to breathe	sɔʔ⁵⁵ʃɛ̱:³³	to breathe	s ɔ ʔ ⁵⁵ + ʃ ɛ ³¹	?	?	breathe	sɔʔ⁵⁵ ʃɛ̱:³³  | 9.2.1	Lashi DQ-Lashi	2 3	CVcTCVT	s ɔ ʔ ⁵⁵ ◦ ʃ ɛ̱ː ³³	349				3119	-	609
2873	Maru_C	0 2 3	528	to breathe	sɔʔ⁵⁵ʃɛ³¹	to breathe	s ɔ ʔ ⁵⁵ + ʃ ɛ ³¹	?	?	breathe	sɔʔ⁵⁵ ʃɛ³¹  | 9.2.1	Maru [Langsu] DQ-Langsu	2 3	CVcTCVT	s ɔ ʔ ⁵⁵ ◦ ʃ ɛ ³¹	349				3120	-	609
2874	Xiandao_B	1 2 0	528	to breathe	a³¹sɔʔ⁵⁵	to breathe	a ³¹ + s ɔ ʔ ⁵⁵	?	?	breath, to breathe	a³¹ sɔʔ⁵⁵  | 191	Achang (Xiandao) DQ-Xiandao	1 2	VTCVcT	a ³¹ ◦ s ɔ ʔ ⁵⁵	349				3114	-	609
2875	Achang_Longchuan	0 0 0 2 0	529	to burn	ȵe³⁵	to burn (transitive)	ȵ e ³⁵	?	?	burn v.	ȵe³⁵  | 1269.28	Achang (Longchuan) TBL	2	CVT	ȵ e ³⁵	350				3128	-	611
2876	Atsi	0 0 0 2 0	529	to burn	ŋje⁵⁵	to burn (transitive)	ŋ j e ⁵⁵	?	?	burn v.	ŋje⁵⁵  | 1269.30	Atsi [Zaiwa] TBL	2	CCVT	ŋ j e ⁵⁵	350			to burn // to burn oneself	3130	-	611
2877	Bola	5	530	to burn	tɛʔ³¹	to burn (transitive)	t ɛ ʔ ³¹	?	?	burn v.	tɛʔ³¹  | 1269.32	Bola (Luxi) TBL	5	CVcT	t ɛ ʔ ³¹	350				3131	-	615
2878	Hpun	9	532	to burn	lɔ́ŋ	to burn (transitive)	l ɔ́ ŋ	?	?	burn	lɔ́ŋ  | 182	Hpun (Northern) EJAH-Hpun	9	CVc	l ɔ́ ŋ	350				3121	-	617
2879	Lashi	5	530	to burn	ta̱ːp⁵⁵	to burn (transitive)	t a̱ː p ⁵⁵	?	?	burn v.	ta̱ːp⁵⁵  | 1269.33	Leqi (Luxi) TBL	5	CVcT	t a̱ː p ⁵⁵	350				3133	-	615
2880	Maru	5	530	to burn	tɛʔ³¹	to burn (transitive)	t ɛ ʔ ³¹	?	?	burn v.	tɛʔ³¹  | 1269.31	Langsu (Luxi) TBL	5	CVcT	t ɛ ʔ ³¹	350				3132	-	615
2881	Xiandao	4	534	to burn	tʂap³⁵	to burn (transitive)	tʂ a p ³⁵	?	?	burn v.	tʂap³⁵  | 1269.29	Achang (Xiandao) TBL	4	CVcT	tʂ a p ³⁵	350				3129	-	619
2882	Achang_Longchuan	1	531	to burn oneself	l̥ɔk⁵⁵	to burn (transitive)	l̥ ɔ k ⁵⁵	?	?	scald / burn (the hand) v.	l̥ɔk⁵⁵  | 1662.28	Achang (Longchuan) TBL	1	CVcT	l̥ ɔ k ⁵⁵	351				3134	-	616
2883	Atsi	0 0 0 2 0	529	to burn oneself	ŋje⁵⁵	to burn (transitive)	ŋ j e ⁵⁵	?	?	scald / burn (the hand) v.	ŋje⁵⁵  | 1662.30	Atsi [Zaiwa] TBL	2	CCVT	ŋ j e ⁵⁵	351			to burn // to burn oneself	3136	-	612
2884	Bola	0 0 0 2 3	529	to burn oneself	ŋɛ̃³⁵kjɔt⁵⁵	to burn (transitive)	ŋ ɛ̃ ³⁵ + k j ɔ t ⁵⁵	?	?	scald / burn (the hand) v.	ŋɛ̃³⁵ kjɔt⁵⁵  | 1662.32	Bola (Luxi) TBL	2 3	CVVTCCVcT	ŋ ɛ̃ ∼ ³⁵ ◦ k j ɔ t ⁵⁵	351				3137	-	612
2885	Lashi	0 0 0 2 0	529	to burn oneself	nɛː⁵⁵	to burn (transitive)	n ɛː ⁵⁵	?	?	scald / burn (the hand) v.	nɛː⁵⁵  | 1662.33	Leqi (Luxi) TBL	2	CVT	n ɛː ⁵⁵	351				3139	-	612
2886	Maru	0 0 0 2 0	529	to burn oneself	ŋa⁵⁵	to burn (transitive)	ŋ a ⁵⁵	?	?	scald / burn (the hand) v.	ŋa⁵⁵  | 1662.31	Langsu (Luxi) TBL	2	CVT	ŋ a ⁵⁵	351				3138	-	612
2887	Xiandao	1	531	to burn oneself	lɔk⁵⁵	to burn (transitive)	l ɔ k ⁵⁵	?	?	scald / burn (the hand) v.	lɔk⁵⁵  | 1662.29	Achang (Xiandao) TBL	1	CVcT	l ɔ k ⁵⁵	351				3135	-	616
2888	Achang_Lianghe	1	535	to buy	u⁵⁵	to buy	u ⁵⁵	?	?	buy v.	u⁵⁵  | 801.23	Achang (Lianghe) JZ-Achang	1	VT	u ⁵⁵	352				3140	-	620
2889	Achang_Longchuan	1	535	to buy	oi⁵⁵	to buy	o i ⁵⁵	?	?	buy v.	oi⁵⁵  | 1516.28	Achang (Longchuan) TBL	1	VT	oi ⁵⁵	352				3141	-	620
2890	Achang_Luxi	1	535	to buy	ui³¹	to buy	u i ³¹	?	?	buy v.	ui³¹  | S.23	Achang (Luxi) JZ-Achang	1	VT	ui ³¹	352				3142	-	620
2891	Atsi	1	535	to buy	vui⁵¹	to buy	v u i ⁵¹	?	?	buy v.	vui⁵¹  | 1516.30	Atsi [Zaiwa] TBL	1	CVT	v ui ⁵¹	352			the water // to buy	3144	-	620
2892	Bola	1	535	to buy	vɛ⁵⁵	to buy	v ɛ ⁵⁵	?	?	buy v.	vɛ⁵⁵  | 1516.32	Bola (Luxi) TBL	1	CVT	v ɛ ⁵⁵	352				3145	-	620
2893	Burmese_ZMYYC	1	535	to buy	vay	to buy	w ɑ j ²	?	vay	buy v.	wɑj²  | 616.39	Burmese (Written) ZMYYC	1	CVc	v a y	352				3146	-	620
2894	Hpun	1	535	to buy	wíʔ	to buy	w í ʔ	?	?	buy v.	wíʔ, wí-ŋ, wé-ŋ  | 121	Hpun (Northern) EJAH-Hpun	1	CVc	w í ʔ	352		wíʔ // wí-ŋ // wé-ŋ		3147	-	620
2895	Lashi	1	535	to buy	ɣəː³¹	to buy	ɣ əː ³¹	?	?	buy v.	ɣəː³¹  | 1516.33	Leqi (Luxi) TBL	1	CVT	ɣ əː ³¹	352				3151	-	620
2896	Maru	1	535	to buy	vai³¹	to buy	v a i ³¹	?	?	buy v.	vai³¹  | 1516.31	Langsu (Luxi) TBL	1	CVT	v ai ³¹	352				3150	-	620
2897	Xiandao	1	535	to buy	ui⁵⁵	to buy	u i ⁵⁵	?	?	buy v.	ui⁵⁵  | 1516.29	Achang (Xiandao) TBL	1	VT	ui ⁵⁵	352				3143	-	620
2898	Achang_Longchuan	1	103	to carry	ʂoi³¹	one	ʂ o i ³¹	?	?	carry (money) on one v.	ʂoi³¹  | 1249.28	Achang (Longchuan) TBL	1	CVT	ʂ oi ³¹	353				547	-	8
2899	Atsi	2	102	to carry	vun⁵¹	one	v u n ⁵¹	?	?	carry (money) on one v.	vun⁵¹  | 1249.30	Atsi [Zaiwa] TBL	2	CVcT	v u n ⁵¹	353				549	-	6
2900	Bola	2	102	to carry	vɔn⁵⁵	one	v ɔ n ⁵⁵	?	?	carry (money) on one v.	vɔn⁵⁵  | 1249.32	Bola (Luxi) TBL	2	CVcT	v ɔ n ⁵⁵	353			to carry // to bear	550	-	6
2901	Lashi	2	102	to carry	wuːn³¹	one	w uː n ³¹	?	?	carry (money) on one v.	wuːn³¹  | 1249.33	Leqi (Luxi) TBL	2	CVcT	w uː n ³¹	353				552	-	6
2902	Maru	2	102	to carry	vəŋ³¹	one	v ə ŋ ³¹	?	?	carry (money) on one v.	vəŋ³¹  | 1249.31	Langsu (Luxi) TBL	2	CVcT	v ə ŋ ³¹	353			to carry // to bear	551	-	6
2903	Xiandao	1	103	to carry	ʂui³¹	one	ʂ u i ³¹	?	?	carry (money) on one v.	ʂui³¹  | 1249.29	Achang (Xiandao) TBL	1	CVT	ʂ ui ³¹	353				548	-	8
2904	Xiandao_B	1	550	to cause to cry	ŋ̊au⁵⁵	to cry	ŋ̊ a u ⁵⁵	?	?	cause to cry	ŋ̊au⁵⁵  | 2045.1	Achang (Xiandao) DQ-Xiandao	1	CVT	ŋ̊ au ⁵⁵	354				3215	-	640
2905	Achang_Longchuan	1	536	to climb	thɔ³⁵	to climb	tʰ ɔ ³⁵	?	?	climb v. 1	thɔ³⁵  | 1538.28	Achang (Longchuan) TBL	1	CVT	th ɔ ³⁵	355			to climb // to stand	3152	-	621
2906	Achang_Longchuan	1	536	to climb	tɔʔ⁵⁵	to climb	t ɔ ʔ ⁵⁵	?	?	climb v. 2	tɔʔ⁵⁵  | 1539.28	Achang (Longchuan) TBL	1	CVcT	t ɔ ʔ ⁵⁵	355				3154	-	621
2907	Atsi	1	536	to climb	toʔ²¹	to climb	t o ʔ ²¹	?	?	climb v. 2	toʔ²¹   | 1538.30  | 1539.30	Atsi [Zaiwa] TBL	1	CVcT	t o ʔ ²¹	355				3156	-	621
2908	Bola	1	536	to climb	taʔ³¹	to climb	t a ʔ ³¹	?	?	climb v. 2	taʔ³¹  | 1538.32  | 1539.32	Bola (Luxi) TBL	1	CVcT	t a ʔ ³¹	355				3157	-	621
2909	Lashi	1	536	to climb	tɔːʔ³¹	to climb	t ɔː ʔ ³¹	?	?	climb v. 2	tɔːʔ³¹ | 1538.33  | 1539.33	Leqi (Luxi) TBL	1	CVcT	t ɔː ʔ ³¹	355				3159	-	621
2910	Maru	1	536	to climb	tu³⁵	to climb	t u ³⁵	?	?	climb v. 1	tu³⁵  | 1538.31	Langsu (Luxi) TBL	1	CVT	t u ³⁵	355				3153	-	621
2911	Maru	1	536	to climb	tɔʔ³¹	to climb	t ɔ ʔ ³¹	?	?	climb v. 2	tɔʔ³¹  | 1539.31	Langsu (Luxi) TBL	1	CVcT	t ɔ ʔ ³¹	355				3158	-	621
2912	Xiandao	1	536	to climb	tɔʔ⁵⁵	to climb	t ɔ ʔ ⁵⁵	?	?	climb v. 2	tɔʔ⁵⁵  | 1538.29  | 1539.29	Achang (Xiandao) TBL	1	CVcT	t ɔ ʔ ⁵⁵	355				3155	-	621
2913	Atsi	6 0	598	to collapse	pjoʔ²¹	to fall	p j o ʔ ²¹	?	?	fall down (a house) / collapse	pjoʔ²¹  | 1176.30	Atsi [Zaiwa] TBL	6	CCVcT	p j o ʔ ²¹	356				3456	-	703
2914	Bola	6 0	598	to collapse	pjaʔ³¹	to fall	p j a ʔ ³¹	?	?	fall down (a house) / collapse	pjaʔ³¹  | 1176.32	Bola (Luxi) TBL	6	CCVcT	p j a ʔ ³¹	356			the mountain side // to collapse	3457	-	703
2915	Lashi	6 0	598	to collapse	pjɔːʔ³¹	to fall	p j ɔː ʔ ³¹	?	?	fall down (a house) / collapse	pjɔːʔ³¹  | 1176.33	Leqi (Luxi) TBL	6	CCVcT	p j ɔː ʔ ³¹	356			bad // to collapse	3459	-	703
2916	Maru	0 5	598	to collapse	kjøʔ³¹	to fall	k j ø ʔ ³¹	?	?	fall down (a house) / collapse	kjøʔ³¹  | 1176.31	Langsu (Luxi) TBL	5	CCVcT	k j ø ʔ ³¹	356				3458	-	703
2917	Achang_Lianghe	0 4 0 0	537	to come	lɑʔ⁵⁵	to come	?	?	?	come	lɑʔ⁵⁵~lɛʔ⁵⁵  | 1088.27	Achang (Lianghe) JZ-Achang	4	CVcTCCVcT	l ɑ ʔ ⁵⁵	357		lɑʔ⁵⁵ // lɛʔ⁵⁵		3166	-	622
2918	Achang_Longchuan	0 0 0 5	537	to come	ʐə³⁵	to come	ʐ ə ³⁵	?	?	come v.	ʐə³⁵  | 1491.28	Achang (Longchuan) TBL	5	CVT	ʐ ə ³⁵	357				3179	-	622
2919	Achang_Longchuan_B	0 0 0 5	537	to come	ʐə³⁵	to come	ʐ ə ³⁵	?	?	come	ʐə³⁵  | 737.41	Achang (Longchuan) ZMYYC	5	CVT	ʐ ə ³⁵	357				3167	-	622
2920	Achang_Luxi	0 4 0 0	537	to come	la³¹	to come	l a ³¹	?	?	come	la³¹  | 1264.19	Achang (Luxi) JZ-Achang	4	CVT	l a ³¹	357				3168	-	622
2921	Atsi	0 4 0 0	537	to come	le⁵⁵	to come	l e ⁵⁵	?	?	come v.	le⁵⁵  | 1491.30	Atsi [Zaiwa] TBL	4	CVT	l e ⁵⁵	357				3181	-	622
2922	Atsi_B	0 4 0 0	537	to come	le⁵⁵	to come	l e ⁵⁵	?	?	come	le⁵⁵  | 737.42	Atsi [Zaiwa] ZMYYC	4	CVT	l e ⁵⁵	357				3169	-	622
2923	Bola	0 4 0 0	537	to come	la⁵⁵	to come	l a ⁵⁵	?	?	come v.	la⁵⁵  | 1491.32	Bola (Luxi) TBL	4	CVT	l a ⁵⁵	357			to blow // to come	3182	-	622
2924	Burmese_ZMYYC	0 4 0 0	537	to come	lā	to come	l ɑ ²	?	lā	come	lɑ²  | 737.39	Burmese (Written) ZMYYC	4	CV	l ā	357				3170	-	622
2925	Hpun	0 0 0 5	537	to come	ʀᴜʔ	to come	ʀ ᴜ ʔ	?	?	come	ʀᴜʔ  | O.17	Hpun (Northern) EJAH-Hpun	5	CVc	ʀ ᴜ ʔ	357				3171	-	622
2926	Lashi	0 4 0 0	537	to come	leː⁵⁵	to come	l eː ⁵⁵	?	?	come v.	leː⁵⁵  | 1491.33	Leqi (Luxi) TBL	4	CVT	l eː ⁵⁵	357				3184	-	622
2927	Maru	0 4 0 0	537	to come	li⁵⁵	to come	l i ⁵⁵	?	?	come v.	li⁵⁵  | 1491.31	Langsu (Luxi) TBL	4	CVT	l i ⁵⁵	357				3183	-	622
2928	Maru_B	0 4 7 0	537	to come	lɔ³¹	to come	l ɔ ³¹ + l i ⁵⁵	?	?	come	lɔ³¹; li⁵⁵  | 737.43	Maru [Langsu] ZMYYC	4 7	CVTCVT	l ɔ ³¹	357		lɔ³¹ // li⁵⁵		3172	-	622
2929	Xiandao	0 4 0 0	537	to come	lɔ⁵⁵	to come	l ɔ ⁵⁵	?	?	come v.	lɔ⁵⁵  | 1491.29	Achang (Xiandao) TBL	4	CVT	l ɔ ⁵⁵	357			to blow // to come	3180	-	622
2930	Achang_Longchuan	6 0 0 5	537	to come out	thoʔ⁵⁵ʐə³⁵	to come	tʰ o ʔ ⁵⁵ + ʐ ə ³⁵	?	?	come out	thoʔ⁵⁵ ʐə³⁵  | 1208.28	Achang (Longchuan) TBL	6 5	CVcTCVT	th o ʔ ⁵⁵ ◦ ʐ ə ³⁵	358				3173	-	623
2931	Atsi	6 4 0 0	537	to come out	thoʔ⁵⁵lo⁵⁵	to come	tʰ o ʔ ⁵⁵ + l o ⁵⁵	?	?	come out	thoʔ⁵⁵ lo⁵⁵  | 1208.30	Atsi [Zaiwa] TBL	6 4	CVcTCVT	th o ʔ ⁵⁵ ◦ l o ⁵⁵	358				3175	-	623
2932	Bola	6 0 0 0	537	to come out	thɔʔ⁵⁵	to come	tʰ ɔ ʔ ⁵⁵	?	?	come out	thɔʔ⁵⁵  | 1208.32	Bola (Luxi) TBL	6	CVcT	th ɔ ʔ ⁵⁵	358				3176	-	623
2933	Lashi	6 4 0 0	537	to come out	thuʔ⁵⁵lɔ³¹	to come	tʰ u ʔ ⁵⁵ + l ɔ ³¹	?	?	come out	thuʔ⁵⁵ lɔ³¹  | 1208.33	Leqi (Luxi) TBL	6 4	CVcTCVT	th u ʔ ⁵⁵ ◦ l ɔ ³¹	358				3178	-	623
2934	Maru	6 4 0 0	537	to come out	thuk⁵⁵lɔ³¹	to come	tʰ u k ⁵⁵ + l ɔ ³¹	?	?	come out	thuk⁵⁵ lɔ³¹  | 1208.31	Langsu (Luxi) TBL	6 4	CVcTCVT	th u k ⁵⁵ ◦ l ɔ ³¹	358				3177	-	623
2935	Xiandao	6 4 0 0	537	to come out	thoʔ⁵⁵lɔ³⁵	to come	tʰ o ʔ ⁵⁵ + l ɔ ³⁵	?	?	come out	thoʔ⁵⁵ lɔ³⁵  | 1208.29	Achang (Xiandao) TBL	6 4	CVcTCVT	th o ʔ ⁵⁵ ◦ l ɔ ³⁵	358				3174	-	623
2936	Maru_D	2	544	to cook	hyoʔ	to cook	h y o '	?	?	cook v. 1	hyo'  | 1157.17	Maru [Langsu] JO-PB	2	CCV	h y o ʔ	359				3194	-	631
2937	Xiandao	1	543	to cook	tɔŋ³⁵	to cook	t ɔ ŋ ³⁵	?	?	cook v. 1	tɔŋ³⁵  | 1804.29	Achang (Xiandao) TBL	1	CVcT	t ɔ ŋ ³⁵	359				3193	-	630
2938	Achang_Lianghe	0 1 0 2	545	to cough	khuŋ³¹tshɑu³¹	to cough	kʰ u ŋ ³¹ + tsʰ ɑ u ³¹	?	?	cough v.	khuŋ³¹ tshɑu³¹  | 279.42	Achang (Lianghe) JZ-Achang	1 2	CVcTCVT	kh u ŋ ³¹ ◦ tsh ɑu ³¹	360				3195	-	632
2939	Achang_Longchuan_C	0 1 0 2	545	to cough	khʐɔŋ³¹tʂhau³¹	to cough	kʰ ʐ ɔ ŋ ³¹ + tʂʰ a u ³¹	?	?	cough v.	khʐɔŋ³¹ tʂhau³¹  | 1293.29	Achang (Longchuan) JZ-Achang	1 2	CCVcTCVT	kh ʐ ɔ ŋ ³¹ ◦ tʂh au ³¹	360				3196	-	632
2940	Achang_Luxi	0 0 0 2	545	to cough	tsau⁵⁵	to cough	ts a u ⁵⁵	?	?	cough v.	tsau⁵⁵  | 836.42	Achang (Luxi) JZ-Achang	2	CVT	ts au ⁵⁵	360				3197	-	632
2941	Atsi	0 1 0 2	545	to cough	khjuŋ²¹tsa̱u²¹	to cough	kʰ j u ŋ ²¹ + ts a̱ u ²¹	?	?	cough v.	khjuŋ²¹ tsa̱u²¹  | 1477.30	Atsi [Zaiwa] TBL	1 2	CCVcTCVT	kh j u ŋ ²¹ ◦ ts a̱u ²¹	360				3200	-	632
