# SIN
ID	Languages	Gloss	GlossId	Ortho	IPA	CogID
2309	Shanghai	thick	147	粗	ʦʰu⁵³	1146
# 
2310	Meixian	tiny	148	幼	ju⁵³	233
2311	Changsha	tiny	148	细	si⁵⁵	967
2312	Guixian	tiny	148	细	ɕi²¹³	967
2313	Hefei	tiny	148	细	sɿ⁵³	967
2314	Jinan	tiny	148	细	ɕi²¹	967
2315	Hangzhou	tiny	148	细	ɕi⁴⁴⁵	967
2316	Nanchang	tiny	148	细	ɕi⁴⁵	967
2317	Chengdu	tiny	148	细	ɕi¹³	967
2318	Taiyuan	tiny	148	细	ɕi⁴⁵	967
2319	Shexian	tiny	148	细	si³²⁴	967
2320	Beijing	tiny	148	细	ɕi⁵¹	967
2321	Kunming	tiny	148	细	ɕi²¹²	967
2322	Shanghai	tiny	148	细	ɕi³⁵	967
# 
2323	Meixian	long	149	长	ʦʰoŋ¹¹	552
2324	Changsha	long	149	长	t͡ʂan¹³	552
2325	Guixian	long	149	长	ʦʰaŋ²¹	552
2326	Xiamen	long	149	长	tŋ̍	552
2327	Hefei	long	149	长	tʰɑ̃⁵⁵	552
2328	Jinan	long	149	长	t͡ʂʰaŋ⁴²	552
2329	Hangzhou	long	149	长	ʣɑŋ²¹³	552
2330	Guangzhou	long	149	长	ʦʰœŋ²¹	552
2331	Nanchang	long	149	长	ʦʰɔŋ²⁴	552
2332	Chengdu	long	149	长	ʦʰaŋ³¹	552
2333	Taiyuan	long	149	长	ʦʰɒ̃¹¹	552
2334	Shexian	long	149	长	ʨʰja⁴⁴	552
2335	Beijing	long	149	长	t͡ʂʰɑŋ³⁵	552
2336	Kunming	long	149	长	t͡ʂʰᴀ̃³¹	552
2337	Shanghai	long	149	长	zã¹³	552
# 
2338	Meixian	short	150	短	ton³¹	868
2339	Changsha	short	150	短	tõ⁴¹	868
2340	Guixian	short	150	短	twan⁴²	868
2341	Xiamen	short	150	短	te⁵³	868
2342	Xiamen	short	150	矮	we⁵³	814
2343	Hefei	short	150	短	tʊ̃²⁴	868
2344	Jinan	short	150	短	twã⁵⁵	868
2345	Hangzhou	short	150	短	twõ⁵³	868
2346	Guangzhou	short	150	短	tyn³⁵	868
2347	Nanchang	short	150	短	tɵn²¹³	868
2348	Chengdu	short	150	短	twan⁵³	868
2349	Taiyuan	short	150	短	twæ̃⁵³	868
2350	Shexian	short	150	短	to³⁵	868
2351	Beijing	short	150	短	twan²¹⁴	868
2352	Kunming	short	150	短	twᴀ̃⁵³	868
2353	Shanghai	short	150	短	tø³⁵	868
# 
2354	Changsha	dirty	151	邋遢	la²⁴tʰa²⁴	422
2355	Changsha	dirty	151	邋糊	la⁴¹fu¹³	221
2356	Guixian	dirty	151	腊踏	la²¹tʰa²¹	1182
2357	Guixian	dirty	151	脏	ʦaŋ⁵⁵	959
2358	Xiamen	dirty	151	流疡	law³⁵sjɔŋ³⁵	605
2359	Hefei	dirty	151	脏	ʦɑ̃	959
2360	Hefei	dirty	151	拾弄	ʂəʔ⁵ləŋ	232
2361	Hefei	dirty	151	污糟	u²¹ʦɔ	1078
2362	Jinan	dirty	151	脏	ʦaŋ²¹³	959
2363	Jinan	dirty	151	邋遢	la²¹³tʰa	422
2364	Jinan	dirty	151	腌臜	ŋa²¹³ʦa	261
2365	Hangzhou	dirty	151	埲	foŋ⁴⁴⁵	1118
2366	Hangzhou	dirty	151	龌龊	ʔoʔ⁵ʦʰoʔ⁵	1096
2367	Guangzhou	dirty	151	污糟	wu⁵⁵ʦow⁵³	1078
2368	Guangzhou	dirty	151	邋遢	lat²tʰat³	422
2369	Nanchang	dirty	151	腌臜	ŋɑ⁴²ʦɑ⁰²	261
2370	Nanchang	dirty	151	邋遢	laʔ⁵tʰaʔ⁰²	422
2371	Chengdu	dirty	151	脏	ʦaŋ⁵⁵	959
2372	Chengdu	dirty	151	稀脏	ɕi⁵⁵ʦaŋ⁵⁵	677
2373	Chengdu	dirty	151	龌龊	o³¹ʦʰo³¹	1096
2374	Chengdu	dirty	151	邋遢	na³¹tʰa³¹	422
2375	Chengdu	dirty	151	哇连	wa⁵⁵njan³¹	899
2376	Taiyuan	dirty	151	日脏	zəʔ²ʦɒ̃¹¹	1075
2377	Taiyuan	dirty	151	腌脏	ɣa¹¹ʦa¹¹	294
2378	Shexian	dirty	151	邋遢	la²¹tʰaʔ²¹	422
2379	Beijing	dirty	151	脏	ʦɑŋ⁵⁵	959
2380	Kunming	dirty	151	脏	ʦᴀ̃⁴⁴	959
2381	Kunming	dirty	151	脏巴拉尸	ʦᴀ̃⁴⁴pᴀ⁴⁴lᴀ⁴⁴ʂʅ⁴⁴	394
2382	Shanghai	dirty	151	龌龊	oʔ⁵ʦʰoʔ⁵	1096
# 
2383	Meixian	clean	152	净	ʦʰjaŋ⁵³	775
2384	Changsha	clean	152	干净	kan³³ʦin⁵⁵	748
2385	Changsha	clean	152	索利	so²⁴li⁵⁵	246
2386	Guixian	clean	152	干净	kan⁵⁵ʨin²¹³	748
2387	Xiamen	clean	152	清气	ʦʰiŋ⁵⁵kʰi²¹	548
2388	Hefei	clean	152	清亮	ʨʰin²¹ljɑ	454
2389	Jinan	clean	152	干净	kã²¹³ʨiŋ	748
2390	Hangzhou	clean	152	干净	kᴇ̃³³ʥin¹³	748
2391	Hangzhou	clean	152	清爽	ʨʰin³³sɥɑŋ⁵³	912
2392	Guangzhou	clean	152	干净	kɔn⁵³ʦɛŋ²²	748
2393	Nanchang	clean	152	干净	kɵn⁴²ʨʰin⁰²	748
2394	Chengdu	clean	152	干净	kan⁵⁵ʨin¹³	748
2395	Taiyuan	clean	152	干净	kæ̃¹¹ʨjəŋ⁴⁵	748
2396	Shexian	clean	152	干净	kɛ³¹ʦʰjʌ̃²²	748
2397	Beijing	clean	152	干净	kan⁵⁵ʨiŋ²	748
2398	Kunming	clean	152	干净	kᴀ̃⁴⁴ʨĩ²¹²	748
2399	Shanghai	clean	152	清爽	ʨʰiŋ⁵³sɑ̃³⁵	912
# 
2400	Meixian	cheap	153	便宜	pʰjen¹¹ŋin¹¹	73
2401	Changsha	cheap	153	便宜	pjẽ¹³i	73
2402	Guixian	cheap	153	便宜	pʰjan²¹i²¹³	73
2403	Guixian	cheap	153	相应	ɕjaŋ⁵⁵in⁵⁵	421
2404	Xiamen	cheap	153	俗	sjɔk⁵	610
2405	Xiamen	cheap	153	便宜	pan³⁵gi³⁵	73
2406	Hefei	cheap	153	巧	ʨʰjɔ²⁴	368
2407	Jinan	cheap	153	便宜	pʰjã⁴²i	73
2408	Hangzhou	cheap	153	便宜	bjᴇ̃²¹³ȵi²¹³	73
2409	Guangzhou	cheap	153	平	pʰɛŋ²¹	816
2410	Nanchang	cheap	153	便宜	pʰjɛn²⁴i⁰⁴	73
2411	Chengdu	cheap	153	便宜	pʰjan³¹ȵi³¹	73
2412	Chengdu	cheap	153	相因	ɕjaŋ⁵⁵in⁵⁵	7
2413	Taiyuan	cheap	153	贱	ʨje⁴⁵	241
2414	Taiyuan	cheap	153	便宜	pʰje¹¹i⁴⁵	73
2415	Shexian	cheap	153	便宜	pʰe⁴⁴ni⁴⁴	73
2416	Shexian	cheap	153	巧	ʨʰjɔ³⁵	368
2417	Beijing	cheap	153	便宜	pʰjan³⁵i³	73
2418	Kunming	cheap	153	相因	ɕjᴀ̃⁴⁴ĩ⁴⁴	7
# 
2419	Meixian	just right	156	正好	ʦaŋ⁵³haw³¹	36
2420	Changsha	just right	156	刚好	kan³³xaw⁴¹	733
2421	Changsha	just right	156	恰合	ʨʰja²⁴xo²⁴	75
2422	Guixian	just right	156	正对头	ʦen²¹³twejuei²¹³tʰəw²¹	616
2423	Guixian	just right	156	正合式	ʦen²¹³xo²¹sɿ²¹³	318
2424	Xiamen	just right	156	拄拄仔好	tu⁵³tu⁵³a⁵³ho⁵³	36
2425	Hefei	just right	156	将好	ʨjɑ̃²¹xʊ²⁴	36
2426	Jinan	just right	156	刚好	ʨjaŋ²¹³xɔ⁵⁵	733
2427	Jinan	just right	156	正好	t͡ʂəŋ²¹xɔ⁵⁵	36
2428	Hangzhou	just right	156	刚好	kɑŋ³³hɔ⁵³	733
2429	Hangzhou	just right	156	正好	ʦen⁴⁴⁵hɔ⁵³	36
2430	Guangzhou	just right	156	啱好	ŋam⁵³how³⁵	568
2431	Nanchang	just right	156	正好	ʦɨn⁴⁵hɑw²¹³	36
2432	Nanchang	just right	156	刚好	kɔŋ⁴²hɑw²¹³	733
2433	Chengdu	just right	156	正好	ʦən¹³xaw⁵³	36
2434	Chengdu	just right	156	刚好	kaŋ⁵⁵xaw⁵³	733
2435	Chengdu	just right	156	恰好	ʨʰja³¹xaw⁵³	559
2436	Chengdu	just right	156	恰恰	ʨʰja³¹ʨʰja³¹	892
2437	Taiyuan	just right	156	正好好	ʦəŋ⁴⁵xaw⁵³xaw⁵³	36
2438	Shexian	just right	156	碰巧	pʰʌ̃³²⁴ʨʰjɔ³⁵	211
2439	Shexian	just right	156	刚好	ʨja³¹xɔ³⁵	733
2440	Beijing	just right	156	正好儿	t͡ʂəŋ⁵¹xawr²¹⁴	36
2441	Kunming	just right	156	刚好	kᴀ̃⁴⁴xɔ⁵³	733
2442	Kunming	just right	156	将合适	ʨjᴀ̃⁴⁴xo³¹ʂʅ²¹²	865
2443	Shanghai	just right	156	刚正好	kɑ̃⁵³ʦəŋ³⁵hɔ³	36
# 
2444	Meixian	and	157	同	tʰuŋ¹¹	301
2445	Changsha	and	157	跟	kən³³	863
2446	Guixian	and	157	和	xo²¹	323
2447	Guixian	and	157	和倒	xo²¹ta⁴²	1165
2448	Guixian	and	157	参	ʦʰan⁵⁵	735
2449	Guixian	and	157	参倒	ʦʰan⁵⁵ta⁴²	933
2450	Xiamen	and	157	合	kap³²	975
2451	Hefei	and	157	跟	kən²¹	863
2452	Jinan	and	157	和	xə⁴²	323
2453	Jinan	and	157	跟	kẽ²¹³	863
2454	Jinan	and	157	给	ʨi⁴²	1074
2455	Hangzhou	and	157	搭	tɑʔ⁵	385
2456	Hangzhou	and	157	同	doŋ²¹³	301
2457	Guangzhou	and	157	同	tʰoŋ²¹	301
2458	Guangzhou	and	157	同埋	tʰoŋ²¹maj²¹	1063
2459	Guangzhou	and	157	帮	pɔŋ⁵⁵	1071
2460	Guangzhou	and	157	帮埋	pɔŋ⁵³maj²¹	994
2461	Nanchang	and	157	跟	kjɛn⁴²	863
2462	Nanchang	and	157	跟到	kjɛn⁴²tɑw⁰²	633
2463	Chengdu	and	157	和	xo³¹	323
2464	Chengdu	and	157	跟	kən⁵⁵	863
2465	Chengdu	and	157	同	tʰoŋ³¹	301
2466	Taiyuan	and	157	和	xwɤ¹¹	323
2467	Taiyuan	and	157	跟	kəŋ¹¹	863
2468	Shexian	and	157	搭	taʔ²¹	385
2469	Beijing	and	157	和	xɤ³⁵	323
2470	Beijing	and	157	跟	kən⁵⁵	863
2471	Kunming	and	157	挨	æ⁴⁴	1178
2472	Kunming	and	157	搭	tᴀ³¹	385
2473	Shanghai	and	157	搭	taʔ⁵	385
2474	Shanghai	and	157	教	kɔ³⁵	46
# 
2475	Meixian	only	158	只	ʦak¹	597
2476	Changsha	only	158	只	t͡ʂʅ⁴¹	597
2477	Guixian	only	158	只	ʦɿ⁴²	597
2478	Guixian	only	158	独	tu²¹	744
2479	Xiamen	only	158	干但	kan⁵⁵tã²²	696
2480	Xiamen	only	158	只	ʦi⁵³	597
2481	Hefei	only	158	只	t͡ʂəʔ⁵	597
2482	Jinan	only	158	只	t͡ʂʅ⁴²	597
2483	Hangzhou	only	158	只	ʦəʔ⁵	597
2484	Guangzhou	only	158	净只	ʦeŋ²²ʦi³⁵	925
2485	Guangzhou	only	158	只	ʦi³⁵	597
2486	Nanchang	only	158	只	ʦɨʔ⁵	597
2487	Chengdu	only	158	只	ʦɿ⁵³	597
2488	Chengdu	only	158	光	kwaŋ⁵⁵	1112
2489	Taiyuan	only	158	光	kwɒ̃¹¹	1112
2490	Shexian	only	158	只	ʨiʔ²¹	597
2491	Beijing	only	158	只	t͡ʂʅ²¹⁴	597
2492	Kunming	only	158	只	t͡ʂʅ⁵³	597
2493	Shanghai	only	158	只	ʦəʔ⁵	597
# 
2494	Meixian	from	159	从	ʦʰjuŋ¹¹	1086
2495	Changsha	from	159	从	ʦoŋ¹³	1086
2496	Guixian	from	159	齐	ʨʰi²¹	362
2497	Xiamen	from	159	对	twi²¹	654
2498	Hefei	from	159	从	ʦʰəŋ⁵⁵	1086
2499	Jinan	from	159	从	ʦʰuŋ⁴²	1086
2500	Jinan	from	159	打	ta⁵⁵	1167
2501	Hangzhou	from	159	从	ʣoŋ²¹³	1086
2502	Guangzhou	from	159	从	ʦʰoŋ²¹	1086
2503	Nanchang	from	159	从	ʦʰuŋ²⁴	1086
2504	Nanchang	from	159	走	ʦɛw²¹³	273
2505	Chengdu	from	159	从	ʦʰoŋ³¹	1086
2506	Taiyuan	from	159	从	ʦʰwəŋ¹¹	1086
2507	Shexian	from	159	从	ʦʰʌ̃⁴⁴	1086
2508	Beijing	from	159	从	ʦʰuŋ³⁵	1086
2509	Beijing	from	159	打	ta²¹⁴	1167
2510	Beijing	from	159	且	ʨʰjɛ²¹⁴	712
2511	Kunming	from	159	从	ʦʰoŋ³¹	1086
2512	Shanghai	from	159	从	zoŋ¹³	1086
# 
2513	Meixian	instead of	160	替	tʰi⁵³	991
2514	Changsha	instead of	160	帮	pan³³	1071
2515	Guixian	instead of	160	替	tʰi²¹³	991
2516	Xiamen	instead of	160	合	kap³²	975
2517	Xiamen	instead of	160	替	tʰwe²¹	991
2518	Hefei	instead of	160	帮	pɑ̃²¹	1071
2519	Jinan	instead of	160	替	tʰi²¹	991
2520	Jinan	instead of	160	给	ʨi⁴²	1074
2521	Hangzhou	instead of	160	拨	pɑʔ⁵	1173
2522	Guangzhou	instead of	160	帮	pɔŋ⁵⁵	1071
2523	Guangzhou	instead of	160	同	tʰoŋ²¹	301
2524	Nanchang	instead of	160	帮	pɔŋ⁴²	1071
2525	Chengdu	instead of	160	替	tʰi¹³	991
2526	Chengdu	instead of	160	代	taj¹³	1053
2527	Chengdu	instead of	160	帮	paŋ⁵⁵	1071
2528	Taiyuan	instead of	160	替	tʰi⁴⁵	991
2529	Shexian	instead of	160	帮	pɔ³¹	1071
2530	Beijing	instead of	160	替	tʰi⁵¹	991
2531	Kunming	instead of	160	挨	æ⁴⁴	1178
2532	Shanghai	instead of	160	代	de¹³	1053
# 
2533	Meixian	take	161	拿	na⁴⁴	1103
2534	Changsha	take	161	拿	la³³	1103
2535	Guixian	take	161	拿	la²¹	1103
2536	Xiamen	take	161	对	twi²¹	654
2537	Xiamen	take	161	掠	ljaʔ⁵	841
2538	Hefei	take	161	拿	la⁵⁵	1103
2539	Jinan	take	161	拿	na⁴²	1103
2540	Hangzhou	take	161	驮	do²¹³	1188
2541	Nanchang	take	161	搦	lɑʔ⁵	1122
2542	Nanchang	take	161	捉	ʦɔʔ⁵	666
2543	Chengdu	take	161	拿	na³¹	1103
2544	Taiyuan	take	161	拿	na¹¹	1103
2545	Shexian	take	161	担	tɛ³¹	262
2546	Beijing	take	161	拿	na³⁵	1103
2547	Kunming	take	161	拿	nᴀ³¹	1103
2548	Shanghai	take	161	拿	ne⁵³	1103
# 
2549	Meixian	on purpose	162	故意	ku⁵³i⁵³	59
2550	Meixian	on purpose	162	有意	ju⁴⁴i⁵³	808
2551	Changsha	on purpose	162	故意	ku⁵⁵i⁵⁵	59
2552	Changsha	on purpose	162	罢是	pa¹¹ʂʅ¹¹	375
2553	Guixian	on purpose	162	罢意	pa²¹³i²¹³	213
2554	Guixian	on purpose	162	刁意	tjaoiao⁵⁵i²¹³	59
2555	Xiamen	on purpose	162	刁故意	tʰjawiau⁵⁵kɔ²¹i²¹	59
2556	Xiamen	on purpose	162	刁工	tʰjawiau⁵⁵kaŋ⁵⁵	60
2557	Hefei	on purpose	162	故意	ku⁵³zɿ	59
2558	Hefei	on purpose	162	巴巴	pa⁵³pa⁵³	659
2559	Jinan	on purpose	162	特为的	tej⁴²vejti	445
2560	Hangzhou	on purpose	162	特为	dəʔ²wi¹³	445
2561	Guangzhou	on purpose	162	特登	tɐk²tɐŋ⁵⁵	1154
2562	Guangzhou	on purpose	162	专登	ʦyn⁵⁵tɐŋ⁵⁵	857
2563	Nanchang	on purpose	162	特事	tʰɛʔ²sɿ⁰²	327
2564	Chengdu	on purpose	162	利边	ni¹³pjan⁵⁵	234
2565	Chengdu	on purpose	162	成心	ʦʰən³¹ɕin⁵⁵	634
2566	Taiyuan	on purpose	162	专意	ʦwæ̃¹¹i⁴⁵	189
2567	Taiyuan	on purpose	162	故意	ku⁴⁵i⁴⁵	59
2568	Taiyuan	on purpose	162	成心	ʦʰəŋ¹¹ɕjəŋ¹¹	634
2569	Shexian	on purpose	162	有意	ju³⁵i³²⁴	808
2570	Beijing	on purpose	162	故意	ku⁵¹i⁵¹	59
2571	Kunming	on purpose	162	罢意	pᴀ²¹²i²¹²	213
2572	Kunming	on purpose	162	故意	ku²¹²i²¹²	59
2573	Shanghai	on purpose	162	有意	ɦjɤ¹³i⁵³	808
2574	Shanghai	on purpose	162	迭为	djɪʔ¹ɦwe¹³	884
2575	Shanghai	on purpose	162	有心	ɦjɤ¹³ɕiŋ⁵³	425
# 
2576	Meixian	one	163	一	it¹	637
2577	Changsha	one	163	一	i²⁴	637
2578	Guixian	one	163	一	i²¹	637
2579	Xiamen	one	163	一	it³²	637
2580	Hefei	one	163	一	jəʔ⁵	637
2581	Jinan	one	163	一	i²¹³	637
2582	Hangzhou	one	163	一	ʔjəʔ⁵	637
2583	Guangzhou	one	163	一	jɐt⁵	637
2584	Nanchang	one	163	一	iʔ⁵	637
2585	Chengdu	one	163	一	i³¹	637
2586	Taiyuan	one	163	一	jəʔ²	637
2587	Shexian	one	163	一	iʔ²¹	637
2588	Beijing	one	163	一	i⁵⁵	637
2589	Kunming	one	163	一	i³¹	637
2590	Shanghai	one	163	一	jɪʔ	637
# 
2591	Meixian	two	164	二	ŋi⁵³	1106
2592	Changsha	two	164	二	ə¹¹	1106
2593	Guixian	two	164	二	ɚ²¹³	1106
2594	Xiamen	two	164	两	nŋ̍²²	287
2595	Xiamen	two	164	二	li²²	1106
2596	Hefei	two	164	二	a⁵³	1106
2597	Jinan	two	164	二	ər²¹	1106
2598	Hangzhou	two	164	二	əl⁴⁴⁵	1106
2599	Guangzhou	two	164	二	ji²²	1106
2600	Nanchang	two	164	二	ɵ²¹	1106
2601	Chengdu	two	164	二	ər¹³	1106
2602	Taiyuan	two	164	二	ər⁴⁵	1106
2603	Shexian	two	164	二	lja³⁵	1106
2604	Beijing	two	164	二	ər⁵¹	1106
2605	Kunming	two	164	二	ə²¹²	1106
2606	Shanghai	two	164	二	ȵi¹³	1106
# 
2607	Meixian	three	165	三	sam⁴⁴	196
2608	Changsha	three	165	三	san³³	196
2609	Guixian	three	165	三	san⁵⁵	196
2610	Xiamen	three	165	三	sã⁵⁵	196
2611	Hefei	three	165	三	sæ̃²¹	196
2612	Jinan	three	165	三	sã²¹³	196
2613	Hangzhou	three	165	三	sᴇ̃³³	196
2614	Guangzhou	three	165	三	sam⁵³	196
2615	Nanchang	three	165	三	san⁴²	196
2616	Chengdu	three	165	三	san⁵⁵	196
2617	Taiyuan	three	165	三	sæ̃¹¹	196
2618	Shexian	three	165	三	sɛ³¹	196
2619	Beijing	three	165	三	san⁵⁵	196
2620	Kunming	three	165	三	sᴀ̃⁴⁴	196
2621	Shanghai	three	165	三	se⁵³	196
# 
2622	Meixian	four	166	四	si⁵³	1156
2623	Changsha	four	166	四	sɿ⁵⁵	1156
2624	Guixian	four	166	四	sɿ²¹³	1156
2625	Xiamen	four	166	四	si²¹	1156
2626	Hefei	four	166	四	sɿ⁵³	1156
2627	Jinan	four	166	四	sɿ²¹	1156
2628	Hangzhou	four	166	四	sɿ⁴⁴⁵	1156
2629	Guangzhou	four	166	四	sej³³	1156
2630	Nanchang	four	166	四	sɿ⁴⁵	1156
2631	Chengdu	four	166	四	sɿ¹³	1156
2632	Taiyuan	four	166	四	sɿ⁴⁵	1156
2633	Shexian	four	166	四	sɿ³²⁴	1156
2634	Beijing	four	166	四	sɿ⁵¹	1156
2635	Kunming	four	166	四	sɿ²¹²	1156
2636	Shanghai	four	166	四	sɿ³⁵	1156
# 
2637	Meixian	five	167	五	n̩³¹	193
2638	Changsha	five	167	五	u⁴¹	193
2639	Guixian	five	167	五	u⁴²	193
2640	Xiamen	five	167	五	gɔ²²	193
2641	Hefei	five	167	五	u²⁴	193
2642	Jinan	five	167	五	u⁵⁵	193
2643	Hangzhou	five	167	五	ʔu⁵³	193
2644	Guangzhou	five	167	五	ŋ̍²³	193
2645	Nanchang	five	167	五	ŋ̍²¹³	193
2646	Chengdu	five	167	五	u⁵³	193
2647	Taiyuan	five	167	五	vu⁵³	193
2648	Shexian	five	167	五	u³⁵	193
2649	Beijing	five	167	五	u²¹⁴	193
2650	Kunming	five	167	五	u⁵³	193
2651	Shanghai	five	167	五	ŋ̍¹³	193
# 
2652	Meixian	six	168	六	ljuk¹	813
2653	Changsha	six	168	六	ləw²⁴	813
2654	Guixian	six	168	六	lu²¹	813
2655	Xiamen	six	168	六	lak⁵	813
2656	Hefei	six	168	六	ləʔ⁵	813
2657	Jinan	six	168	六	ljowiou²¹	813
2658	Hangzhou	six	168	六	loʔ²	813
2659	Guangzhou	six	168	六	lok²	813
2660	Nanchang	six	168	六	ljuʔ²	813
2661	Chengdu	six	168	六	nu³¹	813
2662	Taiyuan	six	168	六	ljəwiəu⁴⁵	813
2663	Shexian	six	168	六	lo²²	813
2664	Beijing	six	168	六	ljowiou⁵¹	813
2665	Kunming	six	168	六	lu³¹	813
2666	Shanghai	six	168	六	loʔ¹	813
# 
2667	Meixian	seven	169	七	ʦʰit¹	500
2668	Changsha	seven	169	七	ʦʰi²⁴	500
2669	Guixian	seven	169	七	ʨʰi²¹	500
2670	Xiamen	seven	169	七	ʦʰit³²	500
2671	Hefei	seven	169	七	ʨʰjəʔ⁵	500
2672	Jinan	seven	169	七	ʨʰi²¹³	500
2673	Hangzhou	seven	169	七	ʨʰjəʔ⁵	500
2674	Guangzhou	seven	169	七	ʦʰɐt⁵	500
2675	Nanchang	seven	169	七	ʨʰiʔ⁵	500
2676	Chengdu	seven	169	七	ʨʰi³¹	500
2677	Taiyuan	seven	169	七	ʨʰjəʔ²	500
2678	Shexian	seven	169	七	ʦʰiʔ²¹	500
2679	Beijing	seven	169	七	ʨʰi⁵⁵	500
2680	Kunming	seven	169	七	ʨʰi³¹	500
2681	Shanghai	seven	169	七	ʨʰjɪʔ⁵	500
# 
2682	Meixian	eight	170	八	pat¹	782
2683	Changsha	eight	170	八	pa²⁴	782
2684	Guixian	eight	170	八	pa²¹	782
2685	Xiamen	eight	170	八	pweʔ³²	782
2686	Hefei	eight	170	八	pɐʔ⁵	782
2687	Jinan	eight	170	八	pa²¹³	782
2688	Hangzhou	eight	170	八	pɑʔ⁵	782
2689	Guangzhou	eight	170	八	pat³	782
2690	Nanchang	eight	170	八	paʔ⁵	782
2691	Chengdu	eight	170	八	pa³¹	782
2692	Taiyuan	eight	170	八	paʔ²	782
2693	Shexian	eight	170	八	paʔ²¹	782
2694	Beijing	eight	170	八	pa⁵⁵	782
2695	Kunming	eight	170	八	pᴀ³¹	782
2696	Shanghai	eight	170	八	paʔ⁵	782
# 
2697	Meixian	nine	171	九	kju³¹	292
2698	Changsha	nine	171	九	ʨjəwiəu⁴¹	292
2699	Guixian	nine	171	九	ʨjəwiəu⁴²	292
2700	Xiamen	nine	171	九	kaw⁵³	292
2701	Hefei	nine	171	九	ʨjɯ²⁴	292
2702	Jinan	nine	171	九	ʨjowiou⁵⁵	292
2703	Hangzhou	nine	171	九	ʨjø⁵³	292
2704	Guangzhou	nine	171	九	kɐw³⁵	292
2705	Nanchang	nine	171	九	ʨju²¹³	292
2706	Chengdu	nine	171	九	ʨjəwiəu⁵³	292
2707	Taiyuan	nine	171	九	ʨjəwiəu⁵³	292
2708	Shexian	nine	171	九	ʨju³⁵	292
2709	Beijing	nine	171	九	ʨjowiou²¹⁴	292
2710	Kunming	nine	171	九	ʨjəwiəu⁵³	292
2711	Shanghai	nine	171	九	ʨjɤ³⁵	292
# 
2712	Meixian	ten	172	十	səp⁵	805
2713	Changsha	ten	172	十	ʂʅ²⁴	805
2714	Changsha	ten	172	炮	pʰaw⁵⁵	907
2715	Guixian	ten	172	十	sɿ²¹	805
2716	Xiamen	ten	172	十	ʦap⁵	805
2717	Hefei	ten	172	十	ʂəʔ⁵	805
2718	Jinan	ten	172	十	ʂʅ⁴²	805
2719	Hangzhou	ten	172	十	zəʔ²	805
2720	Guangzhou	ten	172	十	sɐp²	805
2721	Nanchang	ten	172	十	sɨʔ²	805
2722	Chengdu	ten	172	十	sɿ³¹	805
2723	Taiyuan	ten	172	十	səʔ⁵⁴	805
2724	Shexian	ten	172	十	ɕi²²	805
2725	Beijing	ten	172	十	ʂʅ³⁵	805
2726	Kunming	ten	172	十	ʂʅ³¹	805
2727	Shanghai	ten	172	十	zəʔ¹	805
# 
2728	Meixian	eleven	173	十一	səp⁵it¹	49
2729	Changsha	eleven	173	十一	ʂʅ²⁴i²⁴	49
2730	Guixian	eleven	173	十一	sɿ²¹i²¹	49
2731	Xiamen	eleven	173	十一	ʦap⁵it³²	49
2732	Hefei	eleven	173	十一	ʂəʔ⁵jəʔ⁵	49
2733	Jinan	eleven	173	十一	ʂʅ⁴²i²¹³	49
2734	Hangzhou	eleven	173	十一	zəʔ²ʔjəʔ⁵	49
2735	Guangzhou	eleven	173	十一	sɐp²jɐt⁵	49
2736	Nanchang	eleven	173	十一	sɨʔ²iʔ⁵	49
2737	Chengdu	eleven	173	十一	sɿ³¹i³¹	49
2738	Taiyuan	eleven	173	十一	səʔ⁵⁴jəʔ²	49
2739	Shexian	eleven	173	十一	ɕi²²iʔ²¹	49
2740	Beijing	eleven	173	十一	ʂʅ³⁵i⁵⁵	49
2741	Kunming	eleven	173	十一	ʂʅ³¹i³¹	49
2742	Shanghai	eleven	173	十一	zəʔ¹jɪʔ⁵	49
# 
2743	Xiamen	twenty	175	廿	ljap⁵	165
2744	Guangzhou	twenty	175	廿	ja²²	165
2745	Shexian	twenty	175	两拾	lja³⁵ɕi²²	287
2746	Shanghai	twenty	175	念	ȵje¹³ne¹³	724
# 
2747	Meixian	first	177	第一	tʰi⁵³it¹	23
2748	Changsha	first	177	第一	ti¹¹i²⁴	23
2749	Guixian	first	177	第一	ti²¹³i²¹	23
2750	Xiamen	first	177	第一	te²²it³²	23
2751	Hefei	first	177	第一	ʦɿ⁵³jəʔ⁵	23
2752	Jinan	first	177	第一	ti²¹i²¹³	23
2753	Hangzhou	first	177	第一	di¹³ʔjəʔ⁵	23
2754	Guangzhou	first	177	第一	tɐj²²jɐt⁵	23
2755	Nanchang	first	177	第一	tʰi²¹iʔ⁵	23
2756	Chengdu	first	177	第一	ti¹³i³¹	23
2757	Taiyuan	first	177	第一	ti⁴⁵jəʔ²	23
2758	Shexian	first	177	第一	tʰi²²iʔ²¹	23
2759	Beijing	first	177	第一	ti⁵¹i⁵⁵	23
2760	Kunming	first	177	第一	ti²¹²i³¹	23
2761	Shanghai	first	177	第一	di¹³jɪʔ⁵	23
# 
2762	Meixian	second	178	第二	tʰi⁵³ŋi⁵³	753
2763	Changsha	second	178	第二	ti¹¹ə¹¹	753
2764	Guixian	second	178	第二	ti²¹³ɚ²¹³	753
2765	Jinan	second	178	第二	ti²¹ər²¹	753
2766	Hangzhou	second	178	第二	di¹³əl⁴⁴⁵	753
2767	Guangzhou	second	178	第二	tɐj²²ji²²	753
